Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T45239,2024-02-29,C818,Smartphone,834,301.78,Cash,Completed
T45257,2021-07-24,C652,Coffee Maker,937,963.72,Credit Card,Completed
T45262,2020-05-20,C056,Smartphone,10,567.3515587575091,PayPal,Pending
T45283,2021-04-18,C467,Laptop,2,766.6756891681727,PayPal,Pending
T45288,2020-06-18,C2104,Laptop,9,931.82,Cash,Completed
T45321,2022-07-03,C2715,Tablet,608,312.32105379147043,Credit Card,Pending
T45343,2020-04-14,C2626,Headphones,10,715.8179251694829,PayPal,Completed
T45386,2021-04-13,C1391,Coffee Maker,824,569.98,PayPal,Failed
T45393,2022-06-11,C707,Headphones,4,731.72,PayPal,Unknown
T45418,2022-09-08,C626,Headphones,9,385.06,Cash,Completed
T45430,2024-07-24,C4563,Coffee Maker,9,126.8595675894746,Credit Card,Completed
T45437,2020-03-09,C694,Coffee Maker,7,884.3946860339831,Credit Card,Pending
T45452,2022-12-12,C172,Coffee Maker,6,426.04908089363187,Credit Card,Unknown
T45453,2022-01-04,C2052,Headphones,9,435.48326263217257,Credit Card,Failed
T45456,2023-05-21,C4991,Tablet,6,457.13,Cash,Failed
T45570,2024-04-02,C4679,Smartphone,7,302.26451580265706,Credit Card,Completed
T45576,2022-03-26,C937,Laptop,461,127.37605420932468,Cash,Completed
T45588,2020-08-23,C868,Headphones,3,867.7275493508478,Credit Card,Pending
T45621,2025-01-02,C1518,Smartphone,666,503.4239019508937,PayPal,Completed
T45649,2021-05-14,C1143,Tablet,10,138.77,PayPal,Completed
T45661,2022-09-04,C3062,Smartphone,529,555.72,PayPal,Completed
T45673,2020-02-06,C3403,Coffee Maker,468,129.10215832751555,PayPal,Unknown
T45725,2022-07-07,C4976,Headphones,6,513.415167709448,PayPal,Completed
T45743,2024-07-21,C3087,Smartphone,168,186.59056543183928,Cash,Completed
T45747,2024-05-14,C1889,Coffee Maker,829,357.37822259269507,PayPal,Pending
T45797,2020-05-04,C1283,Headphones,8,88.31260950895896,Cash,Pending
T45815,2024-06-13,C940,Headphones,2,227.50685194516012,PayPal,Unknown
T45826,2022-05-08,C2316,Tablet,3,740.3400872306064,Cash,Completed
T45889,2021-04-17,C4157,Smartphone,418,117.2231302600496,PayPal,Pending
T45905,2020-02-28,C3137,Coffee Maker,2,564.1782638654862,PayPal,Unknown
T45929,2024-10-31,C1545,Smartphone,9,187.80846328467416,Credit Card,Completed
T45949,2023-11-13,C3474,Headphones,1,691.1905611599038,PayPal,Failed
T45960,2023-11-28,C1387,Coffee Maker,3,100.07431543345182,Cash,Completed
T45965,2020-01-23,C4026,Tablet,1,231.7247705109453,PayPal,Unknown
T46011,2020-07-18,C4451,Headphones,2,629.013843839809,PayPal,Pending
T46016,2021-07-20,C4733,Headphones,6,839.8418523743089,PayPal,Failed
T46024,2024-12-18,C4815,Coffee Maker,389,585.1919764215965,PayPal,Completed
T46025,2023-04-11,C1837,Tablet,122,830.6987541910098,Credit Card,Unknown
T46035,2022-12-09,C4849,Laptop,801,902.775663653774,Credit Card,Completed
T46040,2024-12-27,C2703,Laptop,7,112.92679892281905,Credit Card,Completed
T46055,2021-03-13,C641,Laptop,5,437.6572726287824,PayPal,Pending
T46090,2021-11-13,C2063,Laptop,3,577.93,Cash,Completed
T46095,2021-06-18,C3788,Laptop,147,756.4056970497641,Credit Card,Unknown
T46100,2020-11-04,C3317,Tablet,381,410.7988267821236,PayPal,Completed
T46140,2022-09-11,C3505,Smartphone,188,894.9647014789306,PayPal,Pending
T46146,2024-11-04,C1803,Coffee Maker,8,744.5805214953702,Credit Card,Failed
T46205,2021-05-07,C952,Headphones,8,738.1745569541974,Credit Card,Completed
T46211,2020-02-04,C4895,Smartphone,648,373.54712744512864,Credit Card,Unknown
T46225,2024-06-14,C4227,Laptop,3,391.647550699332,PayPal,Failed
T46234,2022-04-29,C3621,Smartphone,928,246.2041156738234,Credit Card,Completed
T46241,2023-09-17,C3826,Tablet,301,251.27067688860043,PayPal,Pending
T46278,2021-04-27,C4686,Laptop,7,380.02,PayPal,Failed
T46296,2024-02-04,C326,Coffee Maker,10,532.1244168404606,PayPal,Completed
T46309,2020-03-24,C3032,Coffee Maker,8,908.4540375615394,PayPal,Completed
T46325,2023-04-20,C841,Headphones,876,563.9399196310691,PayPal,Unknown
T46342,2023-01-02,C3019,Smartphone,10,658.9999227100604,Credit Card,Failed
T46347,2020-01-26,C3871,Headphones,3,359.42619967188745,Credit Card,Completed
T46359,2020-12-28,C4064,Smartphone,4,706.2204624993211,PayPal,Failed
T46364,2021-01-12,C2759,Tablet,2,886.8884270592375,Credit Card,Completed
T46366,2024-08-09,C3828,Tablet,454,142.57205537532116,PayPal,Completed
T46380,2024-06-10,C1865,Tablet,911,974.71,Credit Card,Pending
T46381,2023-06-20,C4162,Smartphone,348,694.7,Credit Card,Unknown
T46385,2023-01-03,C4914,Laptop,10,775.9363307297756,PayPal,Completed
T46392,2024-02-10,C3040,Laptop,3,670.6304285169009,PayPal,Completed
T46393,2022-04-04,C915,Tablet,765,755.8092743509989,Cash,Completed
T46401,2021-02-01,C4877,Smartphone,101,663.5786713040515,Credit Card,Completed
T46431,2021-11-19,C4812,Headphones,7,78.02362859554265,PayPal,Completed
T46447,2020-01-06,C1392,Laptop,3,249.0993090250161,Cash,Failed
T46453,2024-04-09,C365,Smartphone,5,344.4250716035557,PayPal,Failed
T46458,2024-11-17,C3979,Smartphone,7,637.328517517096,Credit Card,Completed
T46480,2021-11-15,C965,Coffee Maker,5,212.5478754863023,Credit Card,Completed
T46489,2021-07-23,C1242,Laptop,277,372.7589160178403,Credit Card,Completed
T46497,2021-11-11,C1514,Laptop,276,618.1810522134729,PayPal,Completed
T46501,2023-04-02,C4490,Smartphone,7,788.6946936300745,Credit Card,Completed
T46511,2023-07-06,C1196,Tablet,2,546.3273470266754,PayPal,Completed
T46518,2020-11-30,C2077,Coffee Maker,280,105.0293181518783,PayPal,Failed
T46532,2023-06-07,C3238,Tablet,9,65.1153024119225,PayPal,Completed
T46535,2021-12-31,C2807,Laptop,516,636.3701463547791,Credit Card,Pending
T46536,2022-11-12,C1396,Headphones,123,215.1036643782543,PayPal,Unknown
T46539,2020-11-07,C2660,Tablet,768,426.1225106521703,Credit Card,Failed
T46549,2021-01-11,C2196,Laptop,9,67.25,Credit Card,Pending
T46564,2020-12-21,C4659,Tablet,306,940.122464831359,Credit Card,Pending
T46569,2023-05-26,C201,Coffee Maker,213,204.55045768005576,PayPal,Completed
T46579,2024-07-30,C3391,Coffee Maker,10,940.7352610204218,Credit Card,Completed
T46586,2021-02-05,C203,Tablet,437,246.06577155704613,PayPal,Failed
T46597,2020-02-21,C4251,Tablet,3,186.81435761846015,PayPal,Completed
T46622,2021-11-11,C2663,Tablet,8,837.5006455123275,Cash,Failed
T46625,2024-06-19,C4973,Coffee Maker,209,409.0300353986397,PayPal,Completed
T46650,2021-06-23,C2094,Smartphone,2,618.18,Credit Card,Completed
T46656,2020-10-14,C4626,Tablet,8,387.3482919410872,Credit Card,Failed
T46673,2023-09-20,C4036,Smartphone,479,582.6888232064456,Credit Card,Unknown
T46687,2024-11-20,C2375,Laptop,188,69.7522252657382,Credit Card,Completed
T46709,2025-01-19,C999,Tablet,436,196.7172616499353,PayPal,Unknown
T46768,2020-08-12,C4397,Coffee Maker,6,771.7026909697448,PayPal,Unknown
T46772,2024-12-15,C2421,Smartphone,10,340.53044390394894,Credit Card,Completed
T46775,2024-06-26,C3570,Smartphone,3,598.0616067568676,Credit Card,Completed
T46787,2020-09-01,C3250,Smartphone,10,106.52714353360614,PayPal,Unknown
T46818,2023-10-22,C1337,Smartphone,7,505.5094815030697,Cash,Completed
T46827,2022-02-03,C888,Smartphone,748,209.47850897192447,Credit Card,Completed
T46852,2021-02-01,C1273,Headphones,898,638.731069122046,Credit Card,Completed
T46862,2024-10-09,C210,Laptop,534,351.84,PayPal,Completed
T46867,2020-09-25,C909,Coffee Maker,5,193.42354529874575,Cash,Completed
T46893,2020-10-20,C1212,Laptop,7,979.7792327257076,PayPal,Pending
T46894,2020-02-03,C4285,Coffee Maker,840,382.9882095353776,PayPal,Failed
T46911,2023-12-31,C4672,Headphones,607,771.216096237397,Cash,Completed
T46918,2021-12-14,C3895,Headphones,1,358.8287882753434,Cash,Pending
T46969,2024-08-27,C2027,Tablet,8,120.21961893377896,PayPal,Completed
T46996,2021-03-19,C150,Smartphone,8,280.6412211941181,Cash,Pending
T46998,2024-07-28,C4081,Laptop,5,153.23853308283225,PayPal,Completed
T47019,2025-01-20,C1557,Smartphone,693,841.5222026783582,Cash,Unknown
T47037,2020-12-07,C3949,Tablet,397,646.4821726705071,Credit Card,Failed
T47047,2021-12-12,C2044,Laptop,792,619.5336258456468,Credit Card,Pending
T47057,2021-07-31,C1724,Headphones,732,322.8994739273088,Credit Card,Completed
T47059,2020-08-28,C3578,Coffee Maker,8,934.8460309279408,Credit Card,Unknown
T47060,2022-09-06,C4313,Tablet,871,895.28,Credit Card,Completed
T47070,2022-11-05,C1875,Tablet,10,409.556507423768,Cash,Completed
T47082,2020-08-02,C2615,Laptop,715,580.3463745351063,PayPal,Completed
T47116,2022-03-30,C4184,Smartphone,574,887.8481353959445,PayPal,Completed
T47117,2021-03-08,C3711,Laptop,6,160.45867084099018,PayPal,Pending
T47126,2024-06-13,C662,Headphones,855,414.0157600898196,Credit Card,Completed
T47131,2021-06-29,C3485,Coffee Maker,6,480.0819515138064,Credit Card,Completed
T47138,2020-10-11,C4550,Coffee Maker,707,955.5028021364808,PayPal,Pending
T47156,2020-02-21,C3931,Headphones,161,333.0614812328141,PayPal,Completed
T47176,2022-09-10,C4400,Laptop,3,882.9276552307053,Credit Card,Completed
T47177,2021-10-18,C1886,Laptop,8,437.6885602330297,Cash,Pending
T47183,2022-02-26,C2743,Laptop,4,825.959724819271,PayPal,Completed
T47187,2022-09-08,C060,Coffee Maker,936,82.23,PayPal,Completed
T47201,2020-03-20,C4339,Headphones,10,705.2515290306594,PayPal,Unknown
T47218,2023-07-08,C4598,Headphones,8,685.5846263111082,PayPal,Completed
T47235,2020-05-11,C887,Headphones,291,843.3440201432566,Cash,Unknown
T47237,2022-04-21,C4815,Smartphone,829,104.29461310933664,PayPal,Completed
T47286,2023-12-29,C2363,Headphones,115,190.78582744721336,Credit Card,Pending
T47288,2021-03-14,C1726,Smartphone,10,694.14,Credit Card,Failed
T47298,2021-05-02,C4572,Headphones,687,640.9182413724513,PayPal,Completed
T47324,2024-02-09,C1967,Smartphone,446,271.8418826501846,PayPal,Completed
T47333,2024-06-25,C1957,Smartphone,1,106.2520213672926,Credit Card,Completed
T47342,2022-12-30,C1068,Smartphone,1,340.79081392650454,Credit Card,Pending
T47379,2021-05-29,C3819,Coffee Maker,6,785.69,PayPal,Failed
T47436,2023-01-18,C1753,Coffee Maker,6,513.07,PayPal,Pending
T47437,2024-10-26,C4692,Laptop,909,114.18407692125804,PayPal,Completed
T47448,2020-03-16,C4537,Tablet,953,365.67073016685754,Credit Card,Completed
T47512,2022-04-24,C4872,Headphones,7,297.3891948563096,Credit Card,Unknown
T47516,2021-12-01,C4974,Smartphone,344,64.87946268441769,PayPal,Unknown
T47527,2020-10-28,C2286,Headphones,9,330.65144031306477,Credit Card,Completed
T47536,2022-09-30,C2916,Tablet,8,767.2707168291352,PayPal,Pending
T47633,2024-02-24,C4894,Tablet,5,919.3394543844364,Credit Card,Unknown
T47639,2022-09-09,C169,Smartphone,125,980.32,PayPal,Completed
T47642,2023-10-08,C4449,Headphones,1,774.0346054468283,PayPal,Completed
T47708,2021-10-12,C3094,Laptop,849,489.8777234020315,Credit Card,Completed
T47753,2021-03-24,C3954,Tablet,703,405.92,PayPal,Completed
T47801,2024-05-15,C2626,Laptop,762,250.20855227522233,PayPal,Completed
T47804,2023-09-13,C1488,Tablet,293,106.16929064120262,Credit Card,Completed
T47820,2020-03-11,C4344,Smartphone,3,794.7523848575873,PayPal,Pending
T47829,2024-10-02,C567,Headphones,888,654.1587043730398,PayPal,Completed
T47841,2022-07-03,C1738,Smartphone,134,739.013568528755,Credit Card,Failed
T47866,2020-05-13,C2465,Laptop,7,235.47995686131307,Credit Card,Pending
T47878,2022-12-02,C3164,Coffee Maker,879,78.21367081607711,Credit Card,Completed
T47879,2022-08-31,C233,Coffee Maker,386,768.6481091083753,Cash,Failed
T47925,2022-10-18,C2767,Tablet,4,627.6251802367635,Cash,Completed
T47931,2022-01-09,C2789,Laptop,258,775.5212840939496,Cash,Pending
T47954,2020-01-08,C551,Headphones,2,662.6467852385164,PayPal,Completed
T47957,2025-01-23,C1445,Coffee Maker,129,953.292342385401,Credit Card,Completed
T47970,2023-05-03,C2144,Headphones,3,153.56613421964028,Credit Card,Failed
T48014,2022-02-17,C005,Tablet,8,268.2573886265963,Credit Card,Failed
T48042,2020-02-11,C337,Laptop,703,697.6012877028509,Credit Card,Failed
T48076,2022-11-01,C4504,Smartphone,202,977.4440945767668,Credit Card,Completed
T48096,2023-02-22,C2008,Laptop,2,329.18749772717905,PayPal,Unknown
T48107,2020-09-27,C2504,Coffee Maker,7,193.5793152782729,Credit Card,Unknown
T48124,2024-10-15,C2572,Laptop,975,512.3391742056273,Credit Card,Completed
T48133,2024-05-17,C152,Tablet,846,407.00470085031054,Credit Card,Completed
T48157,2022-11-26,C3377,Tablet,9,376.15,Credit Card,Completed
T48159,2023-11-18,C692,Smartphone,9,841.1420747144905,Cash,Completed
T48164,2023-01-27,C4223,Headphones,1,986.997261484532,PayPal,Completed
T48185,2020-08-16,C1680,Tablet,147,477.7925718294706,Credit Card,Failed
T48187,2023-06-20,C616,Laptop,5,117.2274962384383,Credit Card,Failed
T48192,2021-07-29,C3043,Headphones,809,524.8,Cash,Completed
T48204,2023-10-12,C2150,Smartphone,531,574.4576876541153,Credit Card,Completed
T48219,2024-03-24,C4789,Tablet,7,75.35268688314576,Cash,Pending
T48231,2024-01-06,C3936,Tablet,9,215.21769801865943,Cash,Failed
T48243,2023-10-07,C4774,Coffee Maker,3,282.90866591966073,Cash,Pending
T48262,2020-07-04,C2726,Smartphone,6,782.9779858865447,Cash,Failed
T48266,2023-05-04,C3463,Smartphone,418,994.71386376585,PayPal,Completed
T48282,2022-09-18,C1389,Headphones,134,198.68,Credit Card,Failed
T48284,2021-01-07,C4732,Headphones,448,316.7555986779108,PayPal,Unknown
T48290,2023-02-28,C1431,Smartphone,584,52.45270959201084,Cash,Completed
T48317,2023-09-24,C3392,Tablet,2,533.6044329997482,PayPal,Completed
T48329,2021-10-14,C4114,Smartphone,5,783.9637542912334,PayPal,Pending
T48344,2021-04-29,C4832,Smartphone,693,775.6989122917594,PayPal,Completed
T48354,2024-01-24,C2074,Smartphone,3,245.1161868081344,Credit Card,Failed
T48361,2021-04-07,C4898,Headphones,736,83.44,PayPal,Failed
T48363,2023-07-29,C3314,Headphones,840,323.46,Credit Card,Completed
T48390,2021-06-07,C1557,Tablet,6,870.5778720620764,PayPal,Unknown
T48395,2024-10-03,C1219,Coffee Maker,124,912.5440951964614,PayPal,Unknown
T48456,2021-11-26,C3175,Smartphone,469,186.85486062706036,Credit Card,Unknown
T48461,2021-08-14,C4444,Laptop,1,371.4820260685725,Credit Card,Unknown
T48466,2022-12-19,C786,Coffee Maker,777,387.370183251713,PayPal,Completed
T48477,2022-09-03,C2906,Coffee Maker,9,167.57010603443138,PayPal,Completed
T48490,2020-06-01,C2843,Coffee Maker,2,213.2664558801605,PayPal,Unknown
T48494,2023-03-10,C472,Coffee Maker,914,120.15,PayPal,Unknown
T48514,2021-02-27,C1495,Headphones,963,240.77,Credit Card,Unknown
T48519,2020-05-14,C3030,Headphones,920,621.9154706548308,PayPal,Pending
T48532,2021-06-29,C254,Laptop,323,775.8202838366703,Credit Card,Completed
T48551,2023-12-10,C4972,Coffee Maker,5,190.4196360609286,Credit Card,Unknown
T48560,2023-07-09,C349,Coffee Maker,3,497.2414016549356,Credit Card,Completed
T48574,2024-02-04,C2653,Headphones,534,339.96696895353443,PayPal,Completed
T48577,2024-08-25,C1109,Smartphone,592,673.3137642857121,Credit Card,Unknown
T48591,2024-04-07,C4801,Coffee Maker,452,233.0303338197944,Credit Card,Completed
T48596,2022-12-08,C1403,Laptop,5,605.9492727210347,Credit Card,Completed
T48619,2021-07-20,C3925,Laptop,861,123.43266652553623,PayPal,Completed
T48620,2023-06-27,C872,Laptop,320,969.2776915691112,Cash,Completed
T48642,2022-03-25,C3275,Coffee Maker,531,550.2856931941851,PayPal,Unknown
T48643,2024-05-06,C2294,Tablet,9,570.2380437210539,Credit Card,Unknown
T48650,2024-09-26,C2112,Coffee Maker,3,260.66399761015737,PayPal,Completed
T48655,2020-01-18,C2752,Headphones,844,478.72737173709953,Cash,Unknown
T48674,2023-04-26,C3242,Headphones,5,456.0154675532591,PayPal,Completed
T48681,2024-09-22,C4500,Coffee Maker,4,183.5015937854094,PayPal,Completed
T48685,2022-05-17,C4446,Headphones,4,60.5592839791934,Cash,Pending
T48686,2024-02-03,C4312,Headphones,910,759.3945386863508,Credit Card,Unknown
T48692,2022-09-29,C4455,Laptop,605,622.2173676254981,Cash,Failed
T48735,2023-11-26,C2165,Coffee Maker,638,356.36248848219594,Credit Card,Completed
T48748,2024-03-15,C4674,Tablet,800,445.3451477340069,PayPal,Completed
T48847,2024-10-25,C2712,Headphones,9,700.5457599818387,PayPal,Unknown
T48873,2024-09-27,C2388,Tablet,10,814.6848702056357,PayPal,Failed
T48923,2022-02-15,C4129,Laptop,749,177.9054712165929,Credit Card,Completed
T48924,2023-10-16,C624,Headphones,7,133.37724990015982,PayPal,Completed
T48945,2020-09-27,C3131,Headphones,216,460.7108951324952,Cash,Completed
T48951,2024-03-31,C2095,Headphones,1,320.48189880738505,Cash,Unknown
T48989,2022-02-14,C782,Coffee Maker,1,779.5841541013949,PayPal,Failed
T49019,2022-04-03,C2370,Coffee Maker,5,681.6,Credit Card,Failed
T49042,2022-07-07,C4327,Smartphone,696,715.5638422355123,PayPal,Completed
T49043,2024-08-27,C3637,Tablet,8,408.65302564187755,Credit Card,Completed
T49044,2022-05-04,C1981,Tablet,100,139.79070783910095,PayPal,Completed
T49050,2023-06-30,C751,Smartphone,125,448.78281542729064,PayPal,Pending
T49073,2020-07-23,C666,Tablet,445,167.60335348498586,Credit Card,Pending
T49087,2022-02-28,C2467,Laptop,1,575.4973721927037,PayPal,Pending
T49150,2020-02-10,C2907,Smartphone,870,705.1556777118723,Cash,Pending
T49156,2022-01-23,C2850,Tablet,4,926.11,PayPal,Failed
T49159,2025-01-12,C3770,Laptop,3,802.3862112486996,Credit Card,Unknown
T49176,2022-12-27,C967,Coffee Maker,2,709.2477037640003,Credit Card,Completed
T49181,2021-01-27,C1029,Tablet,8,731.8119480735437,Cash,Completed
T49194,2022-01-26,C3863,Tablet,423,322.9397166300377,PayPal,Failed
T49196,2021-02-18,C513,Headphones,176,428.8743355421918,PayPal,Unknown
T49206,2020-06-11,C4628,Headphones,745,232.6943396750816,Credit Card,Completed
T49219,2022-03-07,C344,Headphones,1,751.4083343132515,Credit Card,Unknown
T49246,2023-01-04,C1627,Coffee Maker,526,879.9295119084424,PayPal,Unknown
T49259,2022-02-15,C4677,Smartphone,9,650.4897440378705,Cash,Completed
T49274,2020-03-10,C771,Tablet,6,435.7329359747821,Credit Card,Completed
T49299,2020-08-22,C4147,Smartphone,1,566.5692456154887,Credit Card,Completed
T49305,2021-04-09,C2024,Headphones,1,131.4068453160648,Credit Card,Pending
T49309,2023-01-30,C2183,Tablet,543,311.2876060181819,PayPal,Unknown
T49352,2023-06-19,C3720,Headphones,7,563.21,PayPal,Completed
T49358,2024-08-18,C1137,Coffee Maker,433,976.6067308621414,Credit Card,Completed
T49389,2020-12-27,C3808,Tablet,2,240.1,PayPal,Failed
T49427,2024-09-12,C3838,Tablet,340,62.10331569633587,Cash,Completed
T49430,2022-09-25,C3906,Headphones,253,860.8542071725915,PayPal,Failed
T49440,2023-06-27,C1208,Headphones,4,889.8360158629868,PayPal,Failed
T49442,2022-04-08,C415,Coffee Maker,157,464.34171927175873,PayPal,Pending
T49451,2020-01-26,C531,Coffee Maker,6,307.5552442312173,PayPal,Completed
T49499,2021-12-18,C224,Tablet,8,653.3174430963179,Cash,Completed
T49560,2025-01-08,C1202,Smartphone,8,689.47,PayPal,Completed
T49565,2023-10-12,C3535,Smartphone,884,834.0056980250653,Credit Card,Unknown
T49581,2023-02-02,C3545,Smartphone,391,834.8293687008124,Credit Card,Completed
T49609,2022-02-26,C465,Headphones,350,999.068069327365,Cash,Failed
T49613,2021-08-14,C442,Laptop,4,565.3402083135904,Credit Card,Unknown
T49614,2020-05-31,C243,Tablet,2,706.5231717402137,Credit Card,Pending
T49615,2023-07-24,C4303,Laptop,5,231.09354794607384,Credit Card,Unknown
T49627,2021-08-24,C3666,Headphones,249,714.9520866680815,Credit Card,Failed
T49644,2023-09-16,C3446,Laptop,10,761.0042554116499,Credit Card,Completed
T49667,2021-11-10,C1592,Smartphone,888,385.95815649913186,PayPal,Unknown
T49672,2022-11-22,C2705,Laptop,602,708.8371009717141,Credit Card,Completed
T49674,2022-08-16,C2087,Laptop,364,451.19,PayPal,Completed
T49692,2023-12-20,C4116,Coffee Maker,743,266.4040534013109,PayPal,Failed
T49695,2020-09-24,C1188,Headphones,10,732.3135077220588,PayPal,Completed
T49697,2024-06-15,C963,Laptop,10,910.6818267269966,PayPal,Completed
T49711,2021-05-06,C4800,Tablet,891,980.5639540709408,PayPal,Pending
T49717,2024-06-30,C302,Smartphone,9,767.5238650450688,PayPal,Completed
T49719,2021-05-19,C1911,Tablet,620,953.9569433806284,Credit Card,Pending
T49735,2020-02-19,C2338,Tablet,4,167.46906954393847,Credit Card,Pending
T49743,2024-08-13,C3555,Headphones,9,677.5,PayPal,Pending
T49745,2023-06-02,C4736,Coffee Maker,154,198.8935297585827,Credit Card,Completed
T49811,2024-12-02,C3289,Headphones,406,842.0675861829473,Credit Card,Failed
T49872,2024-11-19,C3427,Headphones,6,634.2012978171023,PayPal,Failed
T49906,2021-02-18,C1742,Coffee Maker,5,627.9297595229601,PayPal,Completed
T49962,2023-10-26,C4309,Laptop,761,317.78244357258234,Cash,Pending
T49966,2024-12-30,C4046,Coffee Maker,349,557.1747089675073,Credit Card,Completed
T50032,2024-07-01,C550,Coffee Maker,411,399.23630384678887,Credit Card,Unknown
T50073,2020-05-31,C1551,Tablet,6,267.8704574032742,Credit Card,Completed
T50115,2022-06-11,C2733,Headphones,9,189.9418853397947,PayPal,Pending
T50157,2024-04-04,C3120,Smartphone,7,151.79828486359025,Cash,Completed
T50209,2023-09-17,C917,Headphones,5,819.8027725699595,PayPal,Unknown
T50227,2024-01-06,C491,Tablet,391,59.13800588738639,Cash,Completed
T50235,2023-10-13,C282,Tablet,922,320.8099808893431,Credit Card,Pending
T50239,2022-05-03,C4014,Coffee Maker,239,810.1522729981957,PayPal,Completed
T50252,2024-04-05,C1720,Headphones,195,271.9100474384994,PayPal,Pending
T50296,2022-06-20,C782,Coffee Maker,546,345.0393190138076,Credit Card,Completed
T50299,2020-11-14,C3861,Coffee Maker,2,303.3574534742588,Credit Card,Completed
T50301,2024-01-26,C2329,Tablet,7,381.9568825887238,PayPal,Completed
T50324,2021-02-05,C1759,Smartphone,553,393.66250473631607,Credit Card,Failed
T50329,2024-11-03,C4690,Headphones,3,864.1397922377707,Credit Card,Completed
T50348,2021-05-19,C726,Coffee Maker,525,926.8626878062472,PayPal,Completed
T50356,2024-02-06,C1329,Coffee Maker,894,230.90939163777892,Credit Card,Completed
T50388,2021-06-06,C593,Coffee Maker,7,170.43862388637484,Credit Card,Unknown
T50402,2021-01-31,C1181,Tablet,3,285.88587620403956,Cash,Completed
T50441,2022-10-26,C672,Coffee Maker,5,873.7085205790504,Credit Card,Unknown
T50464,2023-09-04,C2276,Laptop,564,429.2770737323362,PayPal,Completed
T50466,2023-10-16,C2227,Headphones,3,568.829607443651,PayPal,Unknown
T50510,2021-11-06,C643,Tablet,702,877.7909979690914,PayPal,Pending
T50516,2023-12-08,C1101,Laptop,6,590.9393324839417,PayPal,Pending
T50524,2023-06-24,C1869,Laptop,3,358.915469455742,PayPal,Completed
T50544,2024-06-04,C090,Tablet,7,795.9351885527177,PayPal,Completed
T50555,2023-12-16,C328,Laptop,854,265.5115217258716,Credit Card,Failed
T50633,2020-04-19,C1867,Headphones,8,165.63159619153305,PayPal,Pending
T50642,2023-04-21,C2915,Headphones,8,637.7821078598267,PayPal,Failed
T50666,2024-12-25,C2204,Smartphone,741,604.9533073085546,Credit Card,Pending
T50761,2021-04-03,C1765,Smartphone,9,368.0072534383254,PayPal,Unknown
T50807,2023-12-13,C2645,Coffee Maker,10,451.614849952751,PayPal,Completed
T50828,2024-07-02,C588,Smartphone,10,231.45525897037564,PayPal,Completed
T50829,2023-01-08,C1144,Smartphone,438,631.138256825153,Credit Card,Failed
T50834,2020-10-20,C2963,Laptop,9,450.2888837343594,Credit Card,Pending
T50853,2020-08-30,C3373,Smartphone,9,504.91894567797146,Credit Card,Failed
T50856,2024-03-06,C2854,Coffee Maker,3,959.552150694187,PayPal,Completed
T50875,2021-01-12,C3240,Laptop,954,291.59744801806886,Credit Card,Completed
T50878,2020-11-17,C1838,Coffee Maker,1,487.0439576831646,Credit Card,Completed
T50888,2023-09-08,C1126,Tablet,2,572.757653263904,PayPal,Completed
T50894,2020-11-22,C4081,Coffee Maker,7,336.2512781443524,Credit Card,Failed
T50914,2024-04-17,C3484,Smartphone,10,337.6089603266909,Credit Card,Completed
T50966,2022-07-10,C2495,Smartphone,547,541.8338495259457,PayPal,Failed
T50981,2022-03-23,C712,Coffee Maker,4,584.2451508989768,Credit Card,Unknown
T50987,2023-04-09,C2852,Laptop,4,658.4341346937099,Credit Card,Unknown
T50991,2020-03-04,C2230,Tablet,2,133.05387315631185,Cash,Failed
T51012,2020-03-11,C2704,Tablet,9,123.05,PayPal,Completed
T51023,2023-01-13,C2769,Smartphone,487,220.86878744300105,PayPal,Completed
T51026,2022-01-04,C4430,Coffee Maker,6,139.01197710975435,PayPal,Completed
T51027,2024-11-06,C2099,Headphones,8,727.6965467821076,Cash,Pending
T51030,2020-05-11,C626,Smartphone,182,764.0803830867223,Cash,Unknown
T51037,2024-10-18,C4243,Tablet,8,847.2305757727672,PayPal,Failed
T51043,2021-05-31,C2868,Coffee Maker,2,974.6328879196604,PayPal,Completed
T51069,2022-01-20,C1966,Headphones,4,465.2031147390682,PayPal,Completed
T51091,2020-06-06,C801,Laptop,1,739.5318622354827,PayPal,Unknown
T51094,2021-12-26,C1804,Smartphone,8,470.83,PayPal,Completed
T51103,2022-09-10,C4546,Coffee Maker,4,106.75067635080592,Credit Card,Pending
T51120,2020-09-29,C740,Headphones,10,322.59186044351316,Credit Card,Completed
T51159,2024-06-11,C3075,Smartphone,4,575.22,PayPal,Completed
T51165,2024-03-01,C2720,Laptop,227,112.66713671898034,PayPal,Failed
T51167,2020-08-03,C2282,Smartphone,3,665.8422825951004,Credit Card,Completed
T51175,2024-08-29,C3766,Tablet,480,839.585393640803,PayPal,Completed
T51234,2025-01-22,C2718,Smartphone,10,805.5057210986472,PayPal,Completed
T51251,2022-05-30,C4438,Coffee Maker,218,328.090548055653,Credit Card,Completed
T51254,2022-02-08,C3886,Coffee Maker,3,54.962219837879985,Credit Card,Unknown
T51276,2021-03-17,C2925,Headphones,6,758.497559724016,Credit Card,Pending
T51278,2024-07-01,C2215,Headphones,3,777.7701224453217,PayPal,Failed
T51293,2022-02-09,C3651,Headphones,697,313.0884635546967,PayPal,Completed
